Path,Purpose,Status,Created,Last Modified,Last Modified By,Size,Imported By,Imports,Has ML Patterns,Touches Kernel,Touches L5,Production Deploy Artifact
TFE_Spec_Internal_Review_v2_4.md,Documentation: TFE Spec Internal Review v2 4,UNKNOWN,2026-03-21,2026-03-21,Codex,75 lines,heuristics_registry_v1.json; information_event_registry_v1.json; sector_sphere_coupling_registry_v1.json; setup_registry_v1.json; strategy_registry_v1.json,,NO,NO,NO,NO
TFE_Specification_Merged/app_a_epoch_channel_registry.tex,TFE specification: app_a_epoch_channel_registry.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,40 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/app_b_audit_event_registry.tex,TFE specification: app_b_audit_event_registry.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,22 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/app_c_lineage.tex,TFE specification: app_c_lineage.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,42 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/app_d_gap_matrix.tex,TFE specification: app_d_gap_matrix.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,16 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/app_e_revision_history.tex,TFE specification: app_e_revision_history.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,28 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/app_f_traceability_matrix.tex,TFE specification: app_f_traceability_matrix.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,15 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/app_g_parameter_registry.tex,TFE specification: app_g_parameter_registry.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,13 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch01_document_control.tex,TFE specification: ch01_document_control.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,100 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch02_references.tex,TFE specification: ch02_references.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,40 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch03_definitions.tex,TFE specification: ch03_definitions.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,69 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch04_mathematics.tex,TFE specification: ch04_mathematics.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,206 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch05_uf_l0_l4.tex,TFE specification: ch05_uf_l0_l4.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,242 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch06_l5_governance.tex,TFE specification: ch06_l5_governance.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,307 lines,TFE_Specification_Merged/main.tex,,NO,NO,YES,NO
TFE_Specification_Merged/ch07_architecture_overview.tex,TFE specification: ch07_architecture_overview.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,46 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch08_architecture_principles.tex,TFE specification: ch08_architecture_principles.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,37 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch09_operating_model.tex,TFE specification: ch09_operating_model.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,22 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch10_source_plane.tex,TFE specification: ch10_source_plane.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,24 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch11_canonical_objects.tex,TFE specification: ch11_canonical_objects.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,23 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch12_assessment_publication_plane.tex,TFE specification: ch12_assessment_publication_plane.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,149 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch13_serving_plane.tex,TFE specification: ch13_serving_plane.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,131 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch14_enrichment_plane.tex,TFE specification: ch14_enrichment_plane.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,98 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch15_refresh_state_machine.tex,TFE specification: ch15_refresh_state_machine.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,156 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch16_product_deployment.tex,TFE specification: ch16_product_deployment.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,29 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch17_resilience.tex,TFE specification: ch17_resilience.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,13 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch18_financial_governance.tex,TFE specification: ch18_financial_governance.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,569 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch19_commercial_adaptation.tex,TFE specification: ch19_commercial_adaptation.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,31 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch20_ses_security.tex,TFE specification: ch20_ses_security.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,152 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch21_persistence_runtime.tex,TFE specification: ch21_persistence_runtime.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,50 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch22_cp0_code_truth.tex,TFE specification: ch22_cp0_code_truth.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,189 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch23_security_documentation.tex,TFE specification: ch23_security_documentation.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,120 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch24_mathematical_determinism.tex,TFE specification: ch24_mathematical_determinism.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,19 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch25_verification_validation.tex,TFE specification: ch25_verification_validation.tex,ACTIVE-VALIDATION,2026-03-21,2026-03-21,Codex,64 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch26_commercial_benchmarking.tex,TFE specification: ch26_commercial_benchmarking.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,51 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch27_change_control.tex,TFE specification: ch27_change_control.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,34 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch28_risks_limitations.tex,TFE specification: ch28_risks_limitations.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,44 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch29_competitiveness_ceiling.tex,TFE specification: ch29_competitiveness_ceiling.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,86 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/ch30_migration_cutover.tex,TFE specification: ch30_migration_cutover.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,12 lines,TFE_Specification_Merged/main.tex,,NO,NO,NO,NO
TFE_Specification_Merged/main.tex,TFE specification: main.tex,SUPPORT-TOOL,2026-03-21,2026-03-21,Codex,196 lines,$AUDIT_DIR/account_page.body.txt; .claude/settings.json; AGENTS.md; AWS_RUNBOOK.md; Archieve_2/ARC_rebuild_uf_snapshot.py; Archieve_2/ARC_uf_engine_aws_service.py; Archieve_2/uf_structural_engine; Archieve_2/uf_structural_engine.py; Build a Temporal Memory Policy Layer.txt; DB_NATIVE_MIGRATION_CONTRACT.md,,NO,NO,NO,NO
TFE_Specification_v1_1 (1).pdf,PDF document: TFE_Specification_v1_1 (1).pdf,UNKNOWN,2026-03-21,2026-03-21,Codex,365380 bytes,,,NO,NO,NO,NO
TFE_Specification_v1_1.pdf,PDF document: TFE_Specification_v1_1.pdf,UNKNOWN,2026-03-21,2026-03-21,Codex,365380 bytes,,,NO,NO,NO,NO
TFE_Specification_v2_0.pdf,PDF document: TFE_Specification_v2_0.pdf,UNKNOWN,2026-03-21,2026-03-21,Codex,431623 bytes,TFE_Spec_Internal_Review_v2_0 (1).md; TFE_Spec_Internal_Review_v2_0.md,,NO,NO,NO,NO
TFE_Specification_v2_0.tex,LaTeX source: TFE_Specification_v2_0.tex,UNKNOWN,2026-03-21,2026-03-21,Codex,1499 lines,TFE_Spec_Internal_Review_v2_0 (1).md; TFE_Spec_Internal_Review_v2_0.md,,NO,NO,NO,NO
TFE_Specification_v2_2 (1).pdf,PDF document: TFE_Specification_v2_2 (1).pdf,UNKNOWN,2026-03-21,2026-03-21,Codex,524006 bytes,,,NO,NO,NO,NO
TFE_Specification_v2_2 (1).tex,LaTeX source: TFE_Specification_v2_2 (1).tex,UNKNOWN,2026-03-21,2026-03-21,Codex,2028 lines,,,NO,NO,NO,NO
TFE_Specification_v2_2.pdf,PDF document: TFE_Specification_v2_2.pdf,UNKNOWN,2026-03-21,2026-03-21,Codex,524006 bytes,TFE_5_3_Implementation_Plan_v2_2 (1).md; TFE_5_3_Implementation_Plan_v2_2.md; TFE_Spec_Internal_Review_v2_2 (1).md; TFE_Spec_Internal_Review_v2_2.md,,NO,NO,NO,NO
TFE_Specification_v2_2.tex,LaTeX source: TFE_Specification_v2_2.tex,UNKNOWN,2026-03-21,2026-03-21,Codex,2028 lines,TFE_5_3_Implementation_Plan_v2_2 (1).md; TFE_5_3_Implementation_Plan_v2_2.md; TFE_Spec_Internal_Review_v2_2 (1).md; TFE_Spec_Internal_Review_v2_2.md,,NO,NO,NO,NO
TFE_Specification_v2_3.pdf,PDF document: TFE_Specification_v2_3.pdf,UNKNOWN,2026-03-21,2026-03-21,Codex,543159 bytes,TFE_5_3_Implementation_Plan_v2_3.md; TFE_Spec_Internal_Review_v2_3.md,,NO,NO,NO,NO
TFE_Specification_v2_3.tex,LaTeX source: TFE_Specification_v2_3.tex,UNKNOWN,2026-03-21,2026-03-21,Codex,2175 lines,TFE_5_3_Implementation_Plan_v2_3.md; TFE_Spec_Internal_Review_v2_3.md,,NO,NO,NO,NO
TFE_Specification_v2_4.pdf,PDF document: TFE_Specification_v2_4.pdf,UNKNOWN,2026-03-21,2026-03-21,Codex,585662 bytes,admin_rulebook_coverage_latest.json; blocked_family_field_contracts_latest.json; current_l5_code_truth_to_spec_gap_latest.json; current_l5_code_truth_to_spec_gap_latest.md; epoch_state_contract_latest.json; epoch_state_enum_registry_latest.json; heuristics_registry_v1.json; information_event_registry_v1.json; long_side_subfamily_contracts_latest.json; sector_sphere_coupling_registry_v1.json,,NO,NO,NO,NO
TFE_Specification_v2_4.tex,LaTeX source: TFE_Specification_v2_4.tex,UNKNOWN,2026-03-21,2026-03-21,Codex,2470 lines,admin_rulebook_coverage_latest.json; blocked_family_field_contracts_latest.json; current_l5_code_truth_to_spec_gap_latest.json; current_l5_code_truth_to_spec_gap_latest.md; epoch_state_contract_latest.json; epoch_state_enum_registry_latest.json; heuristics_registry_v1.json; information_event_registry_v1.json; long_side_subfamily_contracts_latest.json; sector_sphere_coupling_registry_v1.json,,NO,NO,NO,NO
TFE_Specification_v2_5.pdf,PDF document: TFE_Specification_v2_5.pdf,UNKNOWN,2026-03-21,2026-03-21,Codex,603344 bytes,,,NO,NO,NO,NO
TFE_Specification_v2_5.tex,LaTeX source: TFE_Specification_v2_5.tex,UNKNOWN,2026-03-21,2026-03-21,Codex,2592 lines,,,NO,NO,NO,NO
TFE_Specification_v2_7.tex,LaTeX source: TFE_Specification_v2_7.tex,UNKNOWN,2026-03-21,2026-03-21,Codex,944 lines,corpora/production_shell_system_reference_v2.md,,NO,NO,NO,NO
TFE_Specification_v3_0_single.tex,LaTeX source: TFE_Specification_v3_0_single.tex,UNKNOWN,2026-03-21,2026-03-21,Codex,3469 lines,,,NO,NO,NO,NO
TFE_TASK5_BEHAVIOR_GAP_REPORT.md,Documentation: TFE TASK5 BEHAVIOR GAP REPORT,UNKNOWN,2026-03-21,2026-03-21,Codex,118 lines,,,NO,NO,NO,NO
TFE_TODO_LIST.md,Documentation: TFE TODO LIST,UNKNOWN,2026-02-22,2026-04-22,Codex,97 lines,DB_NATIVE_MIGRATION_CONTRACT.md; PROJECT_REALIGNMENT_PROTOCOL.md; TFE_5_3_Implementation_Plan_v2_4.md; web/src/lib/workspace-root.ts; web_user_data/TFE_5_3_Implementation_Plan_v2_4.md,,NO,YES,NO,NO
TFE_UI_WRITING_STYLE_GUIDE.md,Documentation: TFE UI WRITING STYLE GUIDE,UNKNOWN,2026-03-21,2026-03-21,Codex,179 lines,TFE_TASK5_BEHAVIOR_GAP_REPORT.md,,NO,NO,NO,NO
Test13-0-GlobalProtocolStandards.tex,LaTeX source: Test13-0-GlobalProtocolStandards.tex,UNKNOWN,2026-03-21,2026-03-21,Codex,34 lines,Section13-Main.tex,,NO,NO,NO,NO
Test13-1-NoiseRobustness.tex,LaTeX source: Test13-1-NoiseRobustness.tex,UNKNOWN,2026-03-21,2026-03-21,Codex,34 lines,Section13-Main.tex,,NO,NO,NO,NO
Test13-2-AdversarialInputs.tex,LaTeX source: Test13-2-AdversarialInputs.tex,UNKNOWN,2026-03-21,2026-03-21,Codex,34 lines,Section13-Main.tex,,NO,NO,NO,NO
Test13-3-ParameterPerturbation.tex,LaTeX source: Test13-3-ParameterPerturbation.tex,UNKNOWN,2026-03-21,2026-03-21,Codex,34 lines,Section13-Main.tex,,NO,NO,NO,NO
Test13-4-MemoryStress.tex,LaTeX source: Test13-4-MemoryStress.tex,UNKNOWN,2026-03-21,2026-03-21,Codex,34 lines,Section13-Main.tex,,NO,NO,NO,NO
Test13-5-MosaicConflict.tex,LaTeX source: Test13-5-MosaicConflict.tex,UNKNOWN,2026-03-21,2026-03-21,Codex,34 lines,Section13-Main.tex,,NO,NO,NO,NO
Test13-6-BreathingSync.tex,LaTeX source: Test13-6-BreathingSync.tex,UNKNOWN,2026-03-21,2026-03-21,Codex,34 lines,Section13-Main.tex,,NO,NO,NO,NO
Test13-7-SESEvolution.tex,LaTeX source: Test13-7-SESEvolution.tex,UNKNOWN,2026-03-21,2026-03-21,Codex,34 lines,Section13-Main.tex,,NO,NO,NO,NO
Test13-8-CrossDomainTransfer.tex,LaTeX source: Test13-8-CrossDomainTransfer.tex,UNKNOWN,2026-03-21,2026-03-21,Codex,34 lines,Section13-Main.tex,,NO,NO,NO,NO
Test13-9-StabilityShock.tex,LaTeX source: Test13-9-StabilityShock.tex,UNKNOWN,2026-03-21,2026-03-21,Codex,34 lines,Section13-Main.tex,,NO,NO,NO,NO
Tfe Specification V2 6 Full.pdf,PDF document: Tfe Specification V2 6 Full.pdf,UNKNOWN,2026-03-21,2026-03-21,Codex,49668 bytes,,,NO,NO,NO,NO
UF-L0.docx,Word document: UF-L0.docx,UNKNOWN,2026-03-21,2026-03-21,Codex,29594 bytes,,,NO,NO,NO,NO
UF-L1.docx,Word document: UF-L1.docx,UNKNOWN,2026-03-21,2026-03-21,Codex,37787 bytes,,,NO,NO,NO,NO
UF-L2.docx,Word document: UF-L2.docx,UNKNOWN,2026-03-21,2026-03-21,Codex,37472 bytes,,,NO,NO,NO,NO
UF-L3.docx,Word document: UF-L3.docx,UNKNOWN,2026-03-21,2026-03-21,Codex,37200 bytes,,,NO,NO,NO,NO
UF-L4.docx,Word document: UF-L4.docx,UNKNOWN,2026-03-21,2026-03-21,Codex,37245 bytes,,,NO,NO,NO,NO
UF-Section11-MathFramework.docx,Word document: UF-Section11-MathFramework.docx,UNKNOWN,2026-03-21,2026-03-21,Codex,37691 bytes,,,NO,NO,NO,NO
UF-Section13-ValidationSuite.docx,Word document: UF-Section13-ValidationSuite.docx,ACTIVE-VALIDATION,2026-03-21,2026-03-21,Codex,28840 bytes,,,NO,NO,NO,NO
UF_Core_Kernel_Security_Spec.pdf,PDF document: UF_Core_Kernel_Security_Spec.pdf,UNKNOWN,2026-03-21,2026-03-21,Codex,155425 bytes,,,NO,NO,NO,NO
UF_Core_Kernel_Spec_with_SES (1).pdf,PDF document: UF_Core_Kernel_Spec_with_SES (1).pdf,UNKNOWN,2026-03-21,2026-03-21,Codex,221057 bytes,,,NO,NO,NO,NO
UF_Core_Kernel_Spec_with_SES.pdf,PDF document: UF_Core_Kernel_Spec_with_SES.pdf,UNKNOWN,2026-03-21,2026-03-21,Codex,221253 bytes,,,NO,NO,NO,NO
UF_Full_Spec_Guided_Walkthrough.docx,Word document: UF_Full_Spec_Guided_Walkthrough.docx,UNKNOWN,2026-03-21,2026-03-21,Codex,27587 bytes,,,NO,NO,NO,NO
UF_Guided_Walkthrough_Final.docx,Word document: UF_Guided_Walkthrough_Final.docx,UNKNOWN,2026-03-21,2026-03-21,Codex,33344 bytes,,,NO,NO,NO,NO
UF_Introduction.docx,Word document: UF_Introduction.docx,UNKNOWN,2026-03-21,2026-03-21,Codex,30200 bytes,,,NO,NO,NO,NO
UF_Spec_v1.3.0_Final_Structure.docx,Word document: UF_Spec_v1.3.0_Final_Structure.docx,UNKNOWN,2026-03-21,2026-03-21,Codex,1836704 bytes,,,NO,NO,NO,NO
UF_Spec_v1_4_0_skeleton.pdf,PDF document: UF_Spec_v1_4_0_skeleton.pdf,UNKNOWN,2026-03-21,2026-03-21,Codex,410623 bytes,,,NO,NO,NO,NO
Validation-Matrix.tex,LaTeX source: Validation-Matrix.tex,ACTIVE-VALIDATION,2026-03-21,2026-03-21,Codex,19 lines,Section13-Main.tex,,NO,NO,NO,NO
ab_adaptive_vs_fixed_report.json,JSON data/config: ab_adaptive_vs_fixed_report.json,UNKNOWN,untracked,untracked,untracked,958 lines,.gitignore; web/src/app/api/admin/system-status/route.ts,,NO,NO,NO,NO
ab_adaptive_vs_fixed_sanity_samples.txt,Text: ab_adaptive_vs_fixed_sanity_samples.txt,UNKNOWN,untracked,untracked,untracked,90 lines,.gitignore; real_world_uf_audit_from_ab_sample.json,,NO,NO,NO,NO
accumulate_sanity_check.json,JSON data/config: accumulate_sanity_check.json,UNKNOWN,untracked,untracked,untracked,156 lines,.gitignore,,NO,NO,NO,NO
admin_quality_fallback_breakdown_latest.json,JSON data/config: admin_quality_fallback_breakdown_latest.json,UNKNOWN,untracked,untracked,untracked,157 lines,admin_rulebook_coverage_latest.json; exact_path_alignment_phase3_adoption_latest.json; web/scripts/build_admin_rulebook_coverage_artifacts.mjs; web/scripts/build_exact_path_alignment_phase3_artifacts.mjs; web/scripts/build_typed_fallback_ladder_artifacts.mjs,,NO,NO,NO,NO
admin_refresh_history.jsonl,File: admin_refresh_history.jsonl,UNKNOWN,untracked,untracked,untracked,4 lines,.gitignore; web/src/app/api/admin/refresh/history/route.ts; web/src/app/api/admin/refresh/route.ts,,NO,NO,NO,NO
admin_refresh_latest.log,Log file: admin_refresh_latest.log,UNKNOWN,untracked,untracked,untracked,66 lines,.gitignore; data/cache/tfe-kill-run-bdbbc932-d92e-471c-92fe-af909a996e00.json; quote_freshness_root_cause_latest.json; web/scripts/build_quote_freshness_root_cause_artifacts.mjs; web/src/app/api/admin/refresh/log/route.ts; web/src/app/api/admin/refresh/route.ts; web/src/app/api/admin/system-status/route.ts,,NO,NO,NO,NO
admin_refresh_status.json,JSON data/config: admin_refresh_status.json,UNKNOWN,untracked,untracked,untracked,24 lines,.gitignore; quote_freshness_root_cause_latest.json; quote_freshness_root_cause_latest.md; web/scripts/build_quote_freshness_root_cause_artifacts.mjs; web/src/app/api/admin/refresh/route.ts; web/src/app/api/admin/system-status/route.ts,,NO,NO,NO,NO
admin_rulebook_coverage_latest.json,JSON data/config: admin_rulebook_coverage_latest.json,UNKNOWN,untracked,untracked,untracked,2100 lines,admin_rulebook_coverage_route_check_latest.json; corpora/production_shell_system_reference_v2.md; long_side_rulebook_decomposition_latest.json; long_side_subfamily_contracts_latest.json; web/scripts/build_admin_rulebook_coverage_artifacts.mjs; web/scripts/build_long_side_rulebook_decomposition_artifacts.mjs; web/scripts/build_long_side_subfamily_contract_artifacts.mjs; web/src/app/api/admin/rulebook-coverage/route.ts,,NO,NO,NO,NO
admin_rulebook_coverage_latest.md,Documentation: admin rulebook coverage latest,UNKNOWN,untracked,untracked,untracked,95 lines,admin_rulebook_coverage_route_check_latest.json; corpora/production_shell_system_reference_v2.md; long_side_rulebook_decomposition_latest.json; long_side_subfamily_contracts_latest.json; web/scripts/build_admin_rulebook_coverage_artifacts.mjs; web/scripts/build_long_side_rulebook_decomposition_artifacts.mjs; web/scripts/build_long_side_subfamily_contract_artifacts.mjs; web/src/app/api/admin/rulebook-coverage/route.ts,,NO,NO,NO,NO
admin_rulebook_coverage_route_check_latest.json,JSON data/config: admin_rulebook_coverage_route_check_latest.json,UNKNOWN,untracked,untracked,untracked,15 lines,web/scripts/run_admin_rulebook_coverage_route_check.ts,,NO,NO,NO,NO
advisor_provenance_read_path_flag_latest.md,Documentation: advisor provenance read path flag latest,UNKNOWN,untracked,untracked,untracked,26 lines,,,NO,NO,NO,NO
alpaca_market_data_service.py,Alpaca API market data provider,ACTIVE-PROD,2026-02-12,2026-02-22,TFE Bot,95 lines,.dockerignore; deploy_run.log; tfe_market_data_factory.py; unified_market_data_service.py; web/Dockerfile,__future__; requests; tfe_market_data_service,NO,NO,NO,YES
app.py,Legacy Flask app entry point (dead),UNKNOWN,2026-02-12,2026-03-21,Codex,589 lines,,__future__; pandas; streamlit; tfe_auth; tfe_portfolio_api; uf_snapshot_cache,NO,NO,NO,NO
arcloom/constraints/pynq_z2.xdc,ArcLoom file: pynq_z2.xdc,ACTIVE-PROD,2026-04-22,2026-04-22,Codex,75 lines,.gitignore; arcloom/scripts/create_project.tcl,,NO,NO,NO,NO
arcloom/docs/MATHLOOM_VERIFICATION_LOG.md,ArcLoom file: MATHLOOM_VERIFICATION_LOG.md,ACTIVE-PROD,2026-04-26,2026-04-26,Codex,82 lines,,,NO,NO,NO,NO
arcloom/docs/PYNQ_DEPLOYMENT_LESSONS.md,ArcLoom file: PYNQ_DEPLOYMENT_LESSONS.md,ACTIVE-PROD,2026-04-22,2026-04-26,Codex,187 lines,,,NO,NO,NO,NO
arcloom/hdl/arcloom_axi_wrapper.v,ArcLoom Verilog HDL: arcloom_axi_wrapper.v,ACTIVE-PROD,2026-04-22,2026-05-26,Codex,567 lines,arcloom/hdl/arcloom_cam_i2c_iobuf.v; arcloom/scripts/create_block_design.tcl,,NO,NO,NO,NO
arcloom/hdl/arcloom_bsil_bt.v,ArcLoom Verilog HDL: arcloom_bsil_bt.v,ACTIVE-PROD,2026-05-08,2026-05-26,Codex,190 lines,arcloom/hdl/arcloom_axi_wrapper.v; arcloom/hdl/arcloom_ternary_loom.v,,NO,NO,NO,NO
arcloom/hdl/arcloom_cam_clkgen.v,ArcLoom Verilog HDL: arcloom_cam_clkgen.v,ACTIVE-PROD,2026-05-03,2026-05-08,Codex,36 lines,arcloom/scripts/create_block_design.tcl,,NO,NO,NO,NO
arcloom/hdl/arcloom_cam_dvp.v,ArcLoom Verilog HDL: arcloom_cam_dvp.v,ACTIVE-PROD,2026-05-03,2026-05-26,Codex,293 lines,arcloom/scripts/create_block_design.tcl,,NO,NO,NO,NO
arcloom/hdl/arcloom_cam_i2c.v,ArcLoom Verilog HDL: arcloom_cam_i2c.v,ACTIVE-PROD,2026-05-03,2026-05-26,Codex,396 lines,arcloom/hdl/arcloom_cam_i2c_iobuf.v; arcloom/scripts/create_block_design.tcl,,NO,NO,NO,NO
arcloom/hdl/arcloom_cam_i2c_iobuf.v,ArcLoom Verilog HDL: arcloom_cam_i2c_iobuf.v,ACTIVE-PROD,2026-05-11,2026-05-12,Codex,50 lines,arcloom/scripts/create_block_design.tcl,,NO,NO,NO,NO
arcloom/hdl/arcloom_cam_snapshot.v,ArcLoom Verilog HDL: arcloom_cam_snapshot.v,ACTIVE-PROD,untracked,untracked,untracked,179 lines,arcloom/scripts/create_block_design.tcl,,NO,NO,NO,NO
arcloom/hdl/arcloom_krimelack.v,ArcLoom Verilog HDL: arcloom_krimelack.v,ACTIVE-PROD,2026-04-22,2026-05-26,Codex,216 lines,arcloom/hdl/arcloom_ternary_loom.v; arcloom/sim/vision_sim.py,,NO,NO,NO,NO
arcloom/hdl/arcloom_l0_boundary.v,ArcLoom Verilog HDL: arcloom_l0_boundary.v,ACTIVE-PROD,2026-04-22,2026-04-22,Codex,238 lines,arcloom/sim/vision_sim.py,,NO,NO,NO,NO
arcloom/hdl/arcloom_l1_gate.v,ArcLoom Verilog HDL: arcloom_l1_gate.v,ACTIVE-PROD,2026-04-22,2026-04-22,Codex,195 lines,arcloom/hdl/arcloom_uf_pipeline.v; arcloom/sim/vision_sim.py,,NO,NO,NO,NO
arcloom/hdl/arcloom_l2_metrics.v,ArcLoom Verilog HDL: arcloom_l2_metrics.v,ACTIVE-PROD,2026-04-22,2026-04-22,Codex,118 lines,arcloom/hdl/arcloom_uf_pipeline.v; arcloom/sim/vision_sim.py,,NO,NO,NO,NO
arcloom/hdl/arcloom_l3_resonance.v,ArcLoom Verilog HDL: arcloom_l3_resonance.v,ACTIVE-PROD,2026-04-22,2026-04-22,Codex,128 lines,arcloom/hdl/arcloom_uf_pipeline.v; arcloom/sim/vision_sim.py,,NO,NO,NO,NO
